source_file,report_date,campaign_id,campaign_name,impressions,clicks,spend,channel,source_system
Amazon_ads_2025_Aug.csv,8/21/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,372,5,3.68,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/15/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,386,11,8.45,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/23/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,278,6,4.8,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/5/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,163,5,4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/3/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,452,10,7.98,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/2/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,319,6,4.35,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/17/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,338,5,4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/12/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,1994,29,24.22,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/19/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,1265,20,17.23,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/24/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,1273,16,14.47,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/30/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,393,15,11.88,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/11/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,4271,39,32.44,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/17/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,3078,50,43.72,Amazon Ads,Amazon Ads
